name,count
"Homer Simpson",100
"Bart Simpson",59
"Marge Simpson",34
"Lisa Simpson",16
"Grampa Simpson",14
"Magician",10
"Groundskeeper Willie",10
"FBI MAN",9
"Ned Flanders",7
"Prosecutor",6
"Kent Brockman",5
"Dr. Julius Hibbert",5
"Chief Wiggum",4
"Questo",3
"Mechanic",3
"Silver-haired Man",3
"Judge Snyder",3
"Cletus Spuckler",2
"Seymour Skinner",2
"Valet",1
"QUESTO'S THOUGHTS",1
"Announcer",1
"Voice",1
"Bernice Hibbert",1
"Sideshow Mel",1
"PUPPETEER",1
"Old Jewish Man",1
"Jasper Beardly",1
"Selma Bouvier",1
"Willie's Lawyer",1
"Ralph Wiggum",1
"Otto Mann",1
