name,count
"Homer Simpson",41
"Grampa Simpson",37
"Lisa Simpson",23
"Bart Simpson",23
"Marshall Goldman",17
"Marge Simpson",7
"Nelson Muntz",7
"Edna Krabappel-Flanders",6
"Clark Gable",6
"Trainer",5
"Young Grampa",4
"Mitch Albom",4
"C. Montgomery Burns",4
"Lenny Leonard",3
"Ned Flanders",3
"Coach Krupt",3
"Chief Wiggum",3
"Announcer",2
"Moe Szyslak",2
"Old Jewish Man",2
"Jasper Beardly",2
"Agnes Skinner",2
"Commanding Officer",1
"Brooklyn Sailor",1
"Boston Sailor",1
"Class",1
"Martin Prince",1
"Ralph Wiggum",1
"Milhouse Van Houten",1
"Receptionist",1
"Conductor",1
"Railroad Bull",1
"All Railroad Bulls",1
"2nd Railroad Bull",1
"Carl Carlson",1
