name,count
"Homer Simpson",47
"Selma Bouvier",37
"Madam Wu",22
"Marge Simpson",17
"Lisa Simpson",10
"C. Montgomery Burns",6
"Robert Wagner",6
"Mr. Zhao",6
"Functionary",5
"Bart Simpson",4
"Cletus Spuckler",3
"Chinese Dragon",3
"Chinese Guard #1",3
"Milhouse Van Houten",2
"Dr. Julius Hibbert",2
"Patty Bouvier",2
"Red Dragon",2
"Barbarian",2
"Chinese Doctor",2
"Chinese Man",2
"Chinese Guard #2",2
"David Silverman",2
"Cat Lady",1
"Hans Moleman",1
"Waylon Smithers",1
"Active Woman",1
"Booberella",1
"Lindsay Naegle",1
"Brandine Del Roy",1
"Lenny Leonard",1
"Chinese Pilot",1
"Chinese Co-pilot",1
"2nd Barbarian",1
"Chinese Uncle Ben",1
"Chinese Willy",1
"Chinese Announcer",1
"Disgruntled Audience Member",1
"Disgruntled Audience Member #2",1
"Disgruntled Audience Member #3",1
"Ling",1
"Homer's Thoughts",1
