name,count
"Homer Simpson",89
"Marge Simpson",23
"Dr. Julius Hibbert",19
"Dr. Nick Riviera",18
"Lisa Simpson",13
"Bart Simpson",10
"C. Montgomery Burns",10
"Insurance Agent",9
"Patty Bouvier",5
"Grampa Simpson",5
"Ned Flanders",5
"Moe Szyslak",5
"Krusty the Clown",5
"Barney Gumble",4
"Chief Wiggum",3
"Attendant",3
"Waylon Smithers",3
"Nurse",3
"Sunday School Teacher",3
"Rev. Timothy Lovejoy",2
"Hans Moleman",2
"Sideshow Mel",2
"Lou",2
"Selma Bouvier",2
"VIDEO TAPE NARRATOR",2
"Talk Show Host",2
"Pumpkin Man",2
"Apu Nahasapeemapetilon",2
"Customer",2
"Announcer",1
"Singers",1
"Snake Jailbird",1
"Pig",1
"Gas Station Boy",1
"Billy",1
"Homer's Spirit",1
"Driver",1
"Eddie",1
"INTERCOM",1
"Reporters",1
"Lenny Leonard",1
"Carl Carlson",1
"Med Students",1
"Handsome Young Man",1
"Andre",1
"Young Riviera",1
"Angry Man",1
