name,count
"Homer Simpson",50
"C. Montgomery Burns",50
"MAXINE LOMBARD",32
"Marge Simpson",17
"Lisa Simpson",16
"Patty Bouvier",10
"Selma Bouvier",8
"Farmer",6
"Bart Simpson",3
"Professor Jonathan Frink",3
"MAXINE",3
"Narrator",2
"Kent Brockman",2
"Mayor Joe Quimby",2
"BEARDED MAN",2
"The Rich Texan",1
"Aide",1
"MUTANT CHARLIE",1
"Gary Chalmers",1
"Carl Carlson",1
"Moe Szyslak",1
"Bumblebee Man",1
"Disco Stu",1
"Lenny Leonard",1
"Seymour Skinner",1
"Waylon Smithers",1
"Wiseguy",1
