name,count
"Homer Simpson",40
"Bart Simpson",38
"Marge Simpson",31
"Father Sean",30
"Lisa Simpson",13
"Rev. Timothy Lovejoy",12
"Sister Thomasina",10
"Seymour Skinner",9
"Edna Krabappel-Flanders",7
"Ned Flanders",6
"Nelson Muntz",5
"Groundskeeper Willie",5
"Milhouse Van Houten",3
"Croquet Player #2",3
"Grampa Simpson",2
"Kevin",2
"Martin Prince",1
"Ralph Wiggum",1
"Otto Mann",1
"Jimbo Jones",1
"Sean's Dad",1
"Young Sean",1
"St. Sebastian",1
"Dying Soldier",1
"Bumblebee Man",1
"Church Women",1
"St. Peter",1
"Croquet Player #1",1
"Irishman",1
"Jesus",1
"Waitress",1
"Emcee",1
"Pious Riot",1
"Band Member",1
"Flanders's Thoughts",1
"1st Leader",1
"2nd Leader",1
"1st Army",1
"2nd Army",1
