name,count
"Lisa Simpson",72
"Isabel Gutierrez",34
"Bart Simpson",31
"Marge Simpson",14
"Homer Simpson",11
"Seymour Skinner",10
"C. Montgomery Burns",10
"Gary Chalmers",7
"Milhouse Van Houten",6
"Nelson Muntz",5
"Bill Clinton",5
"Rainier Wolfcastle",3
"Waylon Smithers",3
"Anderson Cooper",3
"Groundskeeper Willie",2
"Dewey Largo",2
"Dracula",2
"Coach Krupt",2
"Homer's Thoughts",2
"The Rich Texan",1
"Ralph Wiggum",1
"Krusty the Clown",1
"Squeaky-Voiced Teen",1
"Otto Mann",1
"Drivers",1
"Pigsty",1
"Database",1
"1st First Grader",1
"Paramedic",1
"2nd First Grader",1
"Kids",1
"DOLPH",1
"Walter Mondale",1
"John Kerry",1
"Adult Lisa",1
