name,count
"Homer Simpson",53
"Apu Nahasapeemapetilon",51
"Manjula Nahasapeemapetilon",29
"Marge Simpson",26
"Moe Szyslak",7
"Bart Simpson",6
"Squishee Lady",6
"Lisa Simpson",6
"Divorce Lawyer",5
"Grampa Simpson",4
"Seymour Skinner",3
"Lenny Leonard",3
"Tom Brokaw",3
"Professor Jonathan Frink",3
"James Lipton",3
"Rainier Wolfcastle",3
"Barney Gumble",2
"Carl Carlson",2
"Dr. Julius Hibbert",2
"Kirk Van Houten",2
"Comic Book Guy",1
"Mayor Joe Quimby",1
"Disco Stu",1
"Old Jewish Man",1
"Jasper Beardly",1
"Groundskeeper Willie",1
"Krusty the Clown",1
"Dream Homer",1
"Delivery Guy",1
"Poonam",1
"Sashi",1
"Pria",1
"Uma",1
"Anoop",1
"Sandeep",1
"Nabendu",1
"Gheet",1
"Milhouse Van Houten",1
"Deliveryman",1
