name,count
"Homer Simpson",55
"Bart Simpson",33
"Lisa Simpson",28
"Marge Simpson",27
"Lucas",25
"Chief Wiggum",17
"Milhouse Van Houten",15
"Snake Jailbird",13
"Carl Carlson",11
"Waiter",8
"Lenny Leonard",7
"Seymour Skinner",6
"Moe Szyslak",5
"Kent Brockman",4
"Lou",4
"Patty Bouvier",3
"Groundskeeper Willie",2
"Body Shop Clerk",2
"Selma Bouvier",2
"Softball Player",1
"Voice",1
"MARGE 7",1
"Adult Lucas",1
"Marge's Thoughts",1
"Cletus Spuckler",1
"Jimbo Jones",1
"Adult Lisa",1
"Lisa's Thoughts",1
