name,count
"Lisa Simpson",55
"Marge Simpson",43
"Homer Simpson",33
"Bart Simpson",23
"Rev. Timothy Lovejoy",15
"Richard Gere",14
"C. Montgomery Burns",13
"Lindsay Naegle",6
"Lenny Leonard",6
"Ned Flanders",5
"Carl Carlson",5
"Milhouse Van Houten",4
"Benjamin",2
"Announcer",2
"Space Ship Captain",2
"Astronaut Pitchman",2
"Todd Flanders",2
"Jimbo Jones",2
"Space Ship Ensign",1
"Crowd",1
"Gary",1
"Doug",1
"Wino",1
"Executive",1
"Money Changer",1
"Sideshow Mel",1
"Comic Book Guy",1
"Patty Bouvier",1
"Usher",1
"Ghostly Voice",1
"Nelson Muntz",1
"DOLPH",1
"Kearney Zzyzwicz",1
"Ralph Wiggum",1
