name,count
"Homer Simpson",99
"HERB",73
"Lisa Simpson",27
"Bart Simpson",26
"Grampa Simpson",22
"Marge Simpson",20
"Head Engineer",10
"Director",9
"Executive #2",7
"Executive #3",5
"Senator Mendoza",3
"McBain",3
"Jasper Beardly",3
"Female Commando",2
"Theatre Manager",2
"Dr. Julius Hibbert",2
"Mona Simpson",2
"Young Grampa",2
"Attendant",2
"Executive #1",2
"Board Member",1
"Gulliver Dark",1
"Floozy",1
"Policeman",1
"Engineer #2",1
"Engineer #3",1
"Female Singer",1
"Announcer",1
"Reporter",1
