name,count
"Homer Simpson",65
"Marge Simpson",31
"C. Montgomery Burns",9
"Kent Brockman",9
"Lisa Simpson",5
"Bart Simpson",5
"Prof. Stein",5
"The Rich Texan",5
"Lenny Leonard",4
"Max",4
"Moe Szyslak",4
"Carl Carlson",3
"Max's Widow",3
"Opal",3
"Skinny Kid",3
"Milhouse Van Houten",2
"Martin Prince",2
"Nelson Muntz",2
"Krusty the Clown",2
"Kirk Van Houten",2
"Crowd",2
"Chief Wiggum",2
"Other Men",1
"OLDER WOMAN'S VOICE",1
"Disclaimer",1
"Kids",1
"Ralph Wiggum",1
"Snake Jailbird",1
"Kearney Zzyzwicz",1
"Rainier Wolfcastle",1
"Grampa Simpson",1
"Comic Book Guy",1
"Lou",1
"Tour Guide",1
"Tourist",1
"Anguished Man",1
"iPod",1
