name,count
"Homer Simpson",66
"C. Montgomery Burns",23
"Marge Simpson",19
"Lisa Simpson",18
"Chief Wiggum",13
"Bart Simpson",9
"Lou",7
"The Rich Texan",6
"Host",5
"Farmer Billy",5
"Apu Nahasapeemapetilon",4
"Milhouse Van Houten",4
"Comic Book Guy",4
"Kent Brockman",4
"Lenny Leonard",4
"Carl Carlson",4
"Announcer",3
"Country Singer",3
"Krusty the Clown",3
"Mayor Joe Quimby",3
"Dalai Lama",3
"Sideshow Mel",2
"Nichelle Nichols",2
"Nelson Muntz",2
"Waylon Smithers",2
"Contestant #1",1
"Contestant #2",1
"Pig Owner",1
"Cletus Spuckler",1
"Drederick Tatum",1
"Poor Violet",1
"Pie #1",1
"Pie #2",1
"Cake",1
"Pie #3",1
"Pies",1
"Girl Scout",1
"Old Lady",1
"Moe Szyslak",1
"Homer's Thoughts",1
