name,count
"Homer Simpson",95
"Sideshow Mel",63
"Marge Simpson",29
"Edward",27
"WILLIAM",14
"Bart Simpson",7
"Lisa Simpson",6
"ROBYN",6
"MR. SMITH/MEL",5
"Somber Announcer",4
"Salesperson",4
"Comic Book Guy",4
"Bus Tour Guide",4
"MAN ON RIGHT",3
"MAN ON LEFT",3
"Ned Flanders",2
"Crowd",2
"Professor Jonathan Frink",2
"Chief Wiggum",2
"Moe Szyslak",2
"John Travolta",2
"Batman",2
"Robin",2
"Electric Car Computer",1
"STUDIO EXECUTIVE",1
"WILLIAM/ROBYN",1
"Krusty the Clown",1
"Mel Gibson",1
"MR.SMITH/MEL",1
"Dr. Nick Riviera",1
"Anne",1
"Senator Payne",1
"Senate Leader",1
"DISTINGUISHED-LOOKING MAN",1
"Tram Guide",1
"Irene Ryan",1
"Security Guard",1
"Woman",1
"WOLFCASTLE",1
