name,count
"Lisa Simpson",49
"Bart Simpson",28
"Homer Simpson",24
"Carrie",15
"Tina",13
"Marge Simpson",12
"Seymour Skinner",8
"Lugash",8
"Ms. Pommelhorst",6
"Robert Pinsky",6
"Milhouse Van Houten",6
"Groundskeeper Willie",5
"Professor",5
"Grampa Simpson",5
"Ralph Wiggum",5
"Dr. Julius Hibbert",5
"Nelson Muntz",4
"John F. Kennedy",4
"Database",4
"Lisa's Thoughts",4
"Male Student",3
"Kearney Zzyzwicz",3
"Miss Hoover",2
"Martin Prince",2
"JANEY",2
"Gary Chalmers",2
"Agnes Skinner",2
"Liberace Doll",1
"Krusty the Clown",1
"Bumblebee Man",1
"Roadie",1
"M.C.",1
"Student #1",1
"Student #2",1
"Glue-bottle Cow",1
"Wendell Borton",1
"Student #3",1
"Student #4",1
"Scratchy",1
"Hans Moleman",1
"Lenny Leonard",1
"Carl Carlson",1
"Kids",1
