name,count
"Lisa Simpson",75
"Homer Simpson",51
"Alex",30
"Bart Simpson",19
"Seymour Skinner",17
"Milhouse Van Houten",15
"Marge Simpson",12
"Nelson Muntz",8
"Groundskeeper Willie",8
"Apu Nahasapeemapetilon",4
"Terri Mackleberry",4
"Ralph Wiggum",3
"Allison",3
"Sherri Mackleberry",3
"Girls",2
"Thug #1",2
"Wendell Borton",2
"Nurse",2
"Krusty the Clown",1
"Miss Hoover",1
"Clerk",1
"SQUEAKY-VOICED TEENAGER",1
"Squeaky-Voiced Teen",1
"Thug #2",1
"JANEY",1
"Boys",1
"Database",1
"Lewis Clark",1
"Martin Prince",1
"Luigi",1
