name,count
"Marge Simpson",75
"Homer Simpson",48
"Ben",31
"Lisa Simpson",10
"Patty Bouvier",9
"Female Singer",7
"Moe Szyslak",7
"Ramona",6
"Selma Bouvier",5
"Homer's Brain",4
"Bart Simpson",4
"Grampa Simpson",3
"1-Year-Old Bart",3
"Hippie-looking Guy",3
"Otto Mann",3
"Rev. Timothy Lovejoy",3
"Lord Upton",3
"Worker",2
"HOMER THOUGHTS",2
"Polly",2
"DOWAGER GRANDMUM",2
"Apu Nahasapeemapetilon",2
"Thought Bubble Ben",2
"Chief Wiggum",2
"Ned Flanders",1
"1-Year-Old Nelson",1
"Mrs. Muntz",1
"Squeaky-Voiced Teen",1
"Supervisor",1
"Jimbo Jones",1
"Kearney Zzyzwicz",1
"SMOOTH ANNOUNCER",1
"Carl Carlson",1
"Homer's Thoughts",1
"Lenny Leonard",1
"Pbs Announcer",1
"Mr. Drake",1
"Elderly Woman",1
"Manjula Nahasapeemapetilon",1
"800-Pound Homer",1
"Lou",1
"Crowd",1
