name,count
"Homer Simpson",54
"Bart Simpson",48
"Marge Simpson",19
"Lisa Simpson",13
"Dr. Julius Hibbert",11
"MURDOCK",11
"Tv Voice #1",8
"Milhouse Van Houten",7
"TV Announcer",6
"Tv Voice #2",6
"Otto Mann",6
"Tv Voice #3",5
"Richard",3
"Ned Flanders",3
"Barney Gumble",2
"Seymour Skinner",2
"Announcer",2
"Track Announcer",2
"Nelson Muntz",2
"Moe Szyslak",1
"Audience",1
"Barflies",1
"ALL THREE TV VOICES",1
"ALL 3 ANNOUNCERS",1
"Tv Announcer #2",1
"LARGO",1
"Rod Flanders",1
"SCRAPER",1
"CLARK",1
"Lewis Clark",1
"SMYTHE",1
"JANEY",1
