name,count
"Krusty the Clown",56
"Homer Simpson",44
"Lisa Simpson",17
"Bart Simpson",14
"Marge Simpson",13
"Sideshow Mel",8
"Mr. T",7
"Dr. Julius Hibbert",6
"Rabbi Hyman Krustofsky",6
"Curator",5
"Freddy",3
"Jeremy",3
"Curb Re-painter",3
"Snake Jailbird",2
"Comic Book Guy",2
"Carl Carlson",2
"1st Construction Worker",2
"Ultrasound Woman",2
"Lenny Leonard",2
"Moe Szyslak",2
"Grampa Simpson",2
"Crowd",2
"Director",2
"Prostitute",1
"Groundskeeper Willie",1
"Peddler",1
"2nd Peddler",1
"Rainier Wolfcastle",1
"Nelson Muntz",1
"Itchy",1
"2nd Construction Worker",1
"Woman",1
"Barney Gumble",1
"Disco Stu",1
"Diane",1
"Chief Wiggum",1
"Ralph Wiggum",1
"Abraham Lincoln",1
"Male Executive",1
"Beach Boys Experience",1
"Selma Bouvier",1
