name,count
"Bart Simpson",53
"Lisa Simpson",26
"Homer Simpson",18
"Ned Flanders",12
"Marge Simpson",9
"Martin Prince",7
"Nelson Muntz",6
"Otto Mann",4
"Milhouse Van Houten",4
"Krusty the Clown",3
"Todd Flanders",3
"Maude Flanders",3
"Hans Moleman",2
"Man",2
"Salesman",2
"Jimbo Jones",2
"Kids",2
"Dr. Julius Hibbert",2
"George",2
"Ralph Wiggum",2
"Police Dept. Machine",2
"Young Krusty",2
"Lisa's Thoughts",2
"Tour Guide",1
"Seymour Skinner",1
"Musician",1
"Another Man",1
"Amish Man",1
"Mob Of Teenagers",1
"Last Teenager",1
"Nurse",1
"Sherri Mackleberry",1
"Terri Mackleberry",1
"Bart's Thoughts",1
"Chief Wiggum",1
"STEWART CHARACTER",1
"RAVI",1
"English Boy",1
"Grampa Simpson",1
"Jimmy Stewart Character",1
"Lou",1
