name,count
"Homer Simpson",79
"Marge Simpson",42
"Bart Simpson",30
"Lisa Simpson",15
"Waiter",11
"Trucker #2",9
"Trucker #1",7
"C. Montgomery Burns",4
"Dr. Julius Hibbert",4
"Trucker #3",4
"Se̱or Ding-Dong",4
"RED",3
"Gil Gunderson",3
"Waitress",3
"Diners",2
"Delivery Man",2
"Actress",2
"Clerk",2
"Navitron Auto-drive",2
"Truckers",2
"Foreman",2
"Cow #1",1
"Red's Friend #1",1
"Red's Friend #2",1
"ABBA",1
"Milhouse Van Houten",1
"Missionary #1",1
"Missionary #2",1
"Voice",1
"Actor",1
"Tourist #1",1
"Tourists",1
"Various Truckers",1
"Trucker #5",1
"Trucker #4",1
"Mob",1
"Engineer",1
"Chief Wiggum",1
"Bumblebee Man",1
