name,count
"Homer Simpson",75
"Mona Simpson",31
"Bart Simpson",19
"Marge Simpson",14
"Lisa Simpson",11
"C. Montgomery Burns",11
"Chief Wiggum",10
"Kent Brockman",9
"Judge Snyder",5
"Sideshow Mel",5
"Second Prisoner",4
"Dr. Julius Hibbert",3
"Lou",3
"Grampa Simpson",3
"Federal Agent",3
"Woman's Voice",2
"Cora",2
"Gil Gunderson",2
"Snake Jailbird",2
"Seymour Skinner",2
"Agnes Skinner",2
"Carl Carlson",2
"Female Prisoners",2
"First Prisoner",2
"Bum",1
"Fbi Agent",1
"Asian Woman",1
"Eddie",1
"Attorney",1
"John Wayne",1
"Blue-Haired Lawyer",1
"Elderly Woman",1
"Waylon Smithers",1
"Moe Szyslak",1
"Ned Flanders",1
"Prison Bus Driver",1
