name,count
"Homer Simpson",88
"C. Montgomery Burns",19
"Gary",18
"Doug",15
"Marge Simpson",14
"Bart Simpson",12
"Lisa Simpson",12
"Benjamin",9
"Nrc Man",8
"Professor",7
"Waylon Smithers",6
"Dean Bobby Peterson",6
"Scholar",3
"Dean",3
"Woman's Voice",2
"Nrc Woman",2
"Dumb Employee #1",2
"Dumb Employee #2",2
"Announcer",2
"President",2
"Angry Dean",2
"Grampa Simpson",2
"Skinny Student",2
"Snake Jailbird",2
"Dr. Julius Hibbert",2
"Mayor Joe Quimby",1
"Lawyer",1
"Counselor",1
"Admissions Man",1
"Admissions Woman",1
"Hillbilly Man",1
"Corey",1
"Nerdlinger",1
"Jock",1
"Foreman",1
"Architect",1
"Men",1
"Richard Nixon",1
"Krusty the Clown",1
"Automated Voice",1
