name,count
"Marge Simpson",49
"Rev. Timothy Lovejoy",35
"Homer Simpson",34
"Lisa Simpson",18
"Ned Flanders",17
"Bart Simpson",12
"Moe Szyslak",8
"Seymour Skinner",5
"Akira",5
"Lenny Leonard",4
"Japanese Worker #2",3
"St. Eleutherius",3
"Mr. Sparkle",3
"Donny",3
"Zookeeper",3
"Young Flanders",2
"Young Lovejoy",2
"Agnes Skinner",2
"Librarian",2
"Japanese Worker #1",2
"Helen Lovejoy",2
"DOLPH",2
"Maude Flanders",2
"Baboons",2
"Itchy",1
"Test Blast Announcer",1
"Nearby Patient",1
"Congregation",1
"Sideshow Mel",1
"St. Bartholomew",1
"St. Lucian",1
"St. Donickus",1
"Japanese Businessman",1
"UNDERWATER GIRLS #1 & #2",1
"UNDERWATER GIRL #3",1
"Reporter",1
"Japanese Announcer",1
"Captain Horatio McCallister",1
"Jimbo Jones",1
"Kearney Zzyzwicz",1
"Japanese Tourist",1
