name,count
"Lisa Simpson",53
"Homer Simpson",37
"HURLBUT",25
"Mayor Joe Quimby",13
"Chief Wiggum",8
"Miss Hoover",6
"Marge Simpson",4
"Seymour Skinner",4
"Washington",4
"Moe Szyslak",4
"Bart Simpson",3
"Ned Flanders",3
"Troy-jebediah",2
"Ralph Wiggum",2
"Jebediah Springfield",2
"Comic Book Guy",2
"Apu Nahasapeemapetilon",2
"Barney Gumble",2
"Rev. Timothy Lovejoy",2
"Skull",2
"Narrator",1
"Milhouse Van Houten",1
"Pioneers",1
"Fatherly Pioneer",1
"Little Kid",1
"Kids",1
"Edna Krabappel-Flanders",1
"Kearney Zzyzwicz",1
"Mechanical Voice",1
"Spr�_ngfeld",1
"Betsy Ross",1
"Wiseguy",1
"Corporate Type",1
"Dr. Julius Hibbert",1
"Mrs. Glick",1
"Sharpshooter",1
"Crowd",1
"Helen Lovejoy",1
"Homer's Brain",1
