name,count
"Bart Simpson",57
"Homer Simpson",55
"Lisa Simpson",29
"Goose Gladwell",20
"Marge Simpson",11
"C. Montgomery Burns",7
"Captain Horatio McCallister",5
"Chief Wiggum",5
"Declan Desmond",5
"Sgt. Activity",4
"Lt. Adventure",4
"Martin Prince",4
"Milhouse Van Houten",3
"Krusty the Clown",3
"Waylon Smithers",3
"Lenny Leonard",3
"Grampa Simpson",3
"Gary Chalmers",2
"Jimbo Jones",2
"Ned Flanders",2
"Moe Szyslak",2
"Nelson Muntz",2
"Announcer",2
"Carl Carlson",2
"Waiter",2
"Comic Book Guy",2
"Seymour Skinner",1
"Kearney Zzyzwicz",1
"Otto Mann",1
"Database",1
"Rod Flanders",1
"Dr. Julius Hibbert",1
"Eddie",1
"Exhibitor #1",1
"Exhibitor #3",1
"Apu Nahasapeemapetilon",1
"Man",1
"Chum",1
"Homer's Muzzle",1
