name,count
"Bart Simpson",39
"Seymour Skinner",31
"Homer Simpson",26
"Freddy",15
"Lisa Simpson",14
"Marge Simpson",8
"Judge Snyder",8
"French Waiter",7
"Quimby's Lawyer",6
"Lionel Hutz",5
"Edna Krabappel-Flanders",4
"Groundskeeper Willie",3
"Auctioneer",3
"Chief Wiggum",3
"Jasper Beardly",3
"MCGARNIGAL",3
"Otto Mann",2
"Mayor Joe Quimby",2
"Rainier Wolfcastle",2
"Moe Szyslak",2
"Audience",2
"Apu Nahasapeemapetilon",2
"Lunchlady Bart",2
"Billy",2
"Barney Gumble",2
"Huck",1
"Abraham Lincoln",1
"Martin Prince",1
"Milhouse Van Houten",1
"Lincoln Hobo",1
"Ticket Seller",1
"Girl",1
"Various Quimbys",1
"Announcer #2",1
"Kent Brockman",1
"Dr. Julius Hibbert",1
"Helen Lovejoy",1
"JIMBO JR.",1
"Ned Flanders",1
"Patty Bouvier",1
"Everyone",1
"Announcer",1
"Mother",1
"Man",1
