name,count
"Homer Simpson",40
"Marge Simpson",34
"Bart Simpson",32
"Kirk Voice Milhouse",31
"Lisa Simpson",25
"Milhouse Van Houten",23
"Saleswoman",8
"Kirk Van Houten",5
"Kearney Zzyzwicz",4
"Sensitive Female Voice",3
"Luann Van Houten",3
"Moe Szyslak",3
"P.R. Person",3
"Krusty the Clown",2
"Storytime Sue",2
"DUFFMAN VOICE MILHOUSE",2
"DOLPH",2
"Apu Nahasapeemapetilon",2
"Seymour Skinner",2
"Gary Chalmers",2
"Bus Vendor",2
"Bus Station Guy",2
"Announcer",1
"Hillbilly",1
"Hillbilly #2",1
"Face",1
"Boy",1
"Security Guard",1
"Jimbo Jones",1
"Cute Puppet",1
"Usher",1
"Professor Jonathan Frink",1
