name,count
"Lisa Simpson",37
"Declan Desmond",24
"Homer Simpson",20
"Bart Simpson",18
"Milhouse Van Houten",9
"Seymour Skinner",8
"Nelson Muntz",5
"Announcer",5
"Moe Szyslak",5
"Mayor Joe Quimby",4
"Professor Jonathan Frink",4
"Lenny Leonard",4
"Krusty the Clown",3
"Grampa Simpson",3
"Hobby Shop Guy",3
"Kent Brockman",3
"Marge Simpson",3
"Fat Tony",3
"Louie",3
"Ralph Wiggum",2
"Groundskeeper Willie",2
"Jimbo Jones",2
"Chief Wiggum",2
"Jimmy the Snitch",2
"Animated Skinner",1
"Kids",1
"Martin Prince",1
"Sad Voice",1
"Technician",1
"Miss Springfield",1
"Astronomer",1
"Lou",1
"Captain Horatio McCallister",1
"Crowd",1
"Luigi",1
"Legs",1
"Conductor",1
"Selma Bouvier",1
"Carl Carlson",1
"MALE COMPUTER VOICE",1
"Angry Mob",1
"Sideshow Mel",1
"Mob",1
"Man",1
"Otto Mann",1
"Alien",1
"Kearney Zzyzwicz",1
