name,count
"Lisa Simpson",54
"Bart Simpson",36
"Homer Simpson",15
"Marge Simpson",14
"Nelson Muntz",11
"Baseball Announcer",10
"Mike Scioscia",9
"Milhouse Van Houten",6
"Dahlia",5
"Moe Szyslak",5
"Professor Jonathan Frink",5
"Ralph Wiggum",5
"Seymour Skinner",4
"Ned Flanders",4
"Teammates",4
"Gary Chalmers",3
"Gary",3
"Umpire",3
"C. Montgomery Burns",3
"Lenny Leonard",2
"Doug",2
"Hobby Shop Owner",1
"Carl Carlson",1
"Bill James",1
"Benjamin",1
"Ball",1
"Funnel Cake Man",1
"Waylon Smithers",1
