name,count
"Lisa Simpson",52
"Homer Simpson",38
"Marge Simpson",14
"Chief Wiggum",13
"Crowd",10
"Ned Flanders",10
"Moe Szyslak",10
"Stephen Jay Gould",8
"Bart Simpson",8
"Seymour Skinner",7
"Mall Executive",6
"Kent Brockman",6
"Rev. Timothy Lovejoy",5
"Angel",5
"Lionel Hutz",4
"Ralph Wiggum",4
"Agnes Skinner",4
"Lenny Leonard",4
"Lou",3
"Jimbo Jones",3
"Kearney Zzyzwicz",3
"Dr. Julius Hibbert",3
"C. Montgomery Burns",3
"Waylon Smithers",3
"Snake Jailbird",2
"Pr Man",2
"Milhouse Van Houten",2
"Caveman",2
"Judge Snyder",2
"Eddie",1
"Terri Mackleberry",1
"Miss Hoover",1
"Sideshow Mel",1
"Carl Carlson",1
"Robot",1
"Mayor Joe Quimby",1
"Blue-Haired Lawyer",1
"Aide",1
"The Pope",1
"Edna Krabappel-Flanders",1
"Selma Bouvier",1
