name,count
"Bart Simpson",49
"Homer Simpson",27
"Marge Simpson",24
"Rowan Priddis",22
"Lisa Simpson",17
"Announcer",4
"Skeet Shooter",4
"Check-in Agent",3
"General",3
"Caribbean Boy",2
"80-Year-Old Bart",2
"Passengers",2
"Milhouse Van Houten",1
"Moe Szyslak",1
"Tough Announcer",1
"Steward",1
"Kidzone Rep",1
"Singaporean Girl",1
"Elderly Nelson",1
"Captain Svalbard",1
"Norwegian Ensign",1
"Joey Scazzazone",1
"Filipino Steward",1
"Wheelchair Boy",1
"Aide",1
"Dave the Lifeguard",1
"Treat Williams",1
"Portuguese Boy",1
"Cruiser",1
