name,count
"Krusty the Clown",80
"Homer Simpson",44
"Sophie",26
"Bart Simpson",14
"Marge Simpson",14
"Fat Tony",12
"Lisa Simpson",11
"Louie",8
"Stephen King",3
"Lenny Leonard",3
"FEMALE SOLDIER",3
"Mobsters",3
"Squealer",3
"Milhouse Van Houten",2
"Rev. Timothy Lovejoy",2
"Professor Jonathan Frink",2
"Dr. Nick Riviera",2
"Christopher Walken",2
"Kent Brockman",2
"Maya Angelou",2
"Moe Szyslak",2
"Amy Tan",2
"Girl",2
"Kearney Zzyzwicz",2
"Johnny Tightlips",2
"For Dummies Author",1
"Tom Clancy",1
"AUTHOR",1
"Soldier #1",1
"Soldier #2",1
"Soldier #3",1
"Apu Nahasapeemapetilon",1
"Ned Flanders",1
"Rod Flanders",1
"Snake Jailbird",1
"Stereo Voice",1
"Ace of Hearts",1
"Ace of Clubs",1
"Ace of Diamonds",1
"Ace of Spades",1
"ALL FOUR ACES",1
"MAN WITH JEWELER'S LOUPE",1
"Female Teen #1",1
"Female Teen #2",1
"Bumblebee Man",1
"Legs",1
