name,count
"Homer Simpson",59
"Bart Simpson",29
"Lisa Simpson",19
"Marge Simpson",18
"C. Montgomery Burns",7
"Dr. Julius Hibbert",4
"Specialist",4
"Grampa Simpson",4
"Lou",3
"Ned Flanders",2
"Captain Horatio McCallister",2
"Waiters/cooks",2
"Teenage Clerk",2
"Chief Wiggum",2
"Dr. Marvin Monroe",2
"Vet",2
"Moe Szyslak",2
"Intern",2
"Dr. Nick Riviera",2
"Professor Jonathan Frink",2
"Pagan Simpsons",1
"Todd Flanders",1
"Bumblebee Man",1
"Announcer",1
"Nurse",1
"Barney Gumble",1
"Lenny Leonard",1
"Another Worker",1
