name,count
"Homer Simpson",43
"Lisa Simpson",22
"Bart Simpson",20
"Marge Simpson",18
"Teenage Homer",16
"Demon",7
"Teenage Marge",7
"Present-Day Homer",7
"Artie Ziff",6
"Teenage Selma",5
"Mayor Joe Quimby",4
"Nelson Muntz",4
"Chief Wiggum",4
"Teenage Patty",4
"Professor Jonathan Frink",3
"Ethereal Being",3
"2nd Ethereal Being",3
"Little Marge",3
"Groundskeeper Willie",2
"Cletus Spuckler",2
"Kirk Van Houten",2
"Ethereal Beings",2
"Principal Dondelinger",2
"Fop Homer",2
"t",1
"Lenny Leonard",1
"Ralph Wiggum",1
"Milhouse Van Houten",1
"Ned Flanders",1
"Technician",1
"DEMONS",1
"Comic Book Guy",1
"Mysterious Figure",1
"Corrupt Pope Homer",1
"Egyptian Slave Homer",1
