name,count
"Chief Wiggum",27
"Moe Szyslak",25
"Grampa Simpson",20
"Marge Simpson",19
"Homer Simpson",18
"Seymour Skinner",15
"Troy McClure",12
"Betty",8
"Big Daddy",7
"Bart Simpson",7
"Lisa",6
"Ralph Wiggum",4
"Tim Conway",4
"BROCKMAN",4
"Singers",3
"Family",3
"Jasper Beardly",2
"All",2
"Portly Chef",1
"Announcer",1
"Lisa Simpson",1
"Barney Gumble",1
"Kearney Zzyzwicz",1
"BETTY & MOE",1
"Captain Horatio McCallister",1
"Judge Snyder",1
"Waylon Smithers",1
"Hans Moleman",1
"Ozmodiar",1
"OSMODIAR AND TROY",1
