name,count
"Bart Simpson",66
"Homer Simpson",38
"Marge Simpson",35
"Lisa Simpson",31
"Grampa Simpson",10
"Patty Bouvier",9
"Selma Bouvier",9
"Casey",7
"Kent Brockman",6
"Marty",4
"Jacqueline Bouvier",4
"Rory",4
"Bill",3
"C. Montgomery Burns",3
"Announcer #1",2
"Announcer #2",2
"Radio Announcer",2
"Supervisor",2
"Waylon Smithers",2
"Security Guard #1",2
"Nurse",2
"Transient",2
"Eddie",2
"Lou",2
"ANNOUNCER #",1
"Mrs. Spencer",1
"Announcer",1
"Maggie Simpson",1
"Uncle Sam",1
