name,count
"Lady Gaga",78
"Lisa Simpson",52
"Homer Simpson",18
"Bart Simpson",12
"Marge Simpson",9
"Moe Szyslak",6
"Seymour Skinner",5
"Ned Flanders",5
"Narrator",4
"Conductor",4
"Milhouse Van Houten",4
"Dangling Accountant",3
"Jimbo Jones",3
"Brandine Del Roy",3
"Crowd",3
"Chief Wiggum",2
"Farmer",2
"Farmwife",2
"Manager",2
"Tsa Agent",2
"Sherri Mackleberry",2
"Terri Mackleberry",2
"Nelson Muntz",2
"Grampa Simpson",2
"Kearney Zzyzwicz",2
"Egg Bearers",2
"Pistons",1
"Senior Tsa Agent",1
"Martin Prince",1
"Wardrobe Man",1
"Kids",1
"Cletus Spuckler",1
"SPUCKLER KID",1
"Kent Brockman",1
"CROWD OW",1
"Lenny Leonard",1
"Voice Chip",1
"Manhole Paparazzo",1
"Just Stamp the Ticket Man",1
"Egg Bearer",1
"Comic Book Guy",1
"Announcer",1
