name,count
"Homer Simpson",67
"Bart Simpson",54
"Marge Simpson",43
"Lisa Simpson",18
"Ned Flanders",13
"Todd Flanders",12
"Krusty the Clown",10
"Announcer",8
"Patty Bouvier",6
"Realtor",6
"Grampa Simpson",6
"Rod Flanders",5
"Selma Bouvier",4
"Captain Horatio McCallister",3
"Ad Man",3
"Old Woman",2
"Dr. Julius Hibbert",2
"Homer's Brain",2
"Fruit Vendor",1
"Boy",1
"Kids",1
"Irish Lady",1
"Italian Lady",1
"Talk Show Host",1
"Sidekick",1
"Worker",1
"Director",1
"Female Messenger",1
"Clown Bed",1
"Female Announcer",1
"Korean Gymnast",1
"Sportscaster",1
"Chief Wiggum",1
"Maggie Simpson",1
