name,count
"Ned Flanders",29
"Homer Simpson",28
"Lisa Simpson",27
"Chief Wiggum",13
"Marge Simpson",12
"Bart Simpson",8
"Nigel Bakerbutcher",7
"Lou",7
"Megan",6
"Duffman",5
"Carl Carlson",4
"Kent Brockman",4
"Mayor Joe Quimby",4
"Shauna Chalmers",4
"Ms. Dubinsky",3
"Judge Snyder",3
"Waylon Smithers",3
"C. Montgomery Burns",3
"Woman",3
"Jimbo Jones",3
"Moe Szyslak",3
"Judges",3
"Barney Gumble",2
"Lunchlady Dora",2
"Nelson Muntz",2
"Seymour Skinner",2
"Lenny Leonard",2
"Man At Counter",2
"Bomb Squad Guy",2
"CONSULTANT",2
"Cletus Spuckler",2
"Krusty the Clown",2
"Barflies",1
"Milhouse Van Houten",1
"Ralph Wiggum",1
"Wendell Borton",1
"Train Conductor",1
"Liberal Man",1
"Cockney Flower Girls",1
"Man",1
"Miss Springfield",1
"Audience",1
"Sally's Father",1
"Brandine Del Roy",1
"Rainier Wolfcastle",1
"Rod Flanders",1
"Audrey",1
"Moderator",1
"Wealthy Dowager",1
"Comic Book Guy",1
"Grampa Simpson",1
"Revelers",1
"Gary Chalmers",1
"The Queen",1
"Prince Charles",1
