name,count
"Homer Simpson",44
"Grampa Simpson",44
"C. Montgomery Burns",38
"Marge Simpson",30
"Bart Simpson",27
"Auctioneer",14
"Lisa Simpson",10
"CJ Ramone",8
"Macho Narrator",3
"Apu Nahasapeemapetilon",2
"Oldsters",2
"Waylon Smithers",2
"Gary Chalmers",1
"Dealer",1
"Moe Szyslak",1
"Duffman",1
"Captain Horatio McCallister",1
"Professor Jonathan Frink",1
"Helen Lovejoy",1
"Angry Crowd",1
"Glamorous Godfrey",1
"The Rich Texan",1
"Vendor",1
"Milhouse Van Houten",1
"Kirk Van Houten",1
"Sideshow Mel",1
"C.H.U.M.",1
"Nerdy Fat Kid",1
"Carl Carlson",1
