name,count
"Homer Simpson",66
"Bart Simpson",60
"Michael",48
"Lisa Simpson",17
"Marge Simpson",15
"Psychiatrist",9
"C. Montgomery Burns",7
"Waylon Smithers",5
"Host",4
"Leon Kompowsky",4
"Krusty the Clown",3
"Dave",3
"Milhouse Van Houten",3
"Chief Wiggum",2
"Wiseguy",2
"Doctor",2
"Kearney Zzyzwicz",2
"Bill",2
"Apu Nahasapeemapetilon",2
"Mayor Joe Quimby",2
"Lenny Leonard",1
"Carl Carlson",1
"Guard #1",1
"Guard #2",1
"Dr. Marvin Monroe",1
"Orderly",1
"MICHAEL",1
"Floyd",1
"Bart's Head",1
"Voice On Phone",1
"Otto Mann",1
"Snake Jailbird",1
"Grampa Simpson",1
"Marty",1
"Kent Brockman",1
"Woman",1
"Moe Szyslak",1
