name,count
"Homer Simpson",131
"Marge Simpson",40
"Bart Simpson",24
"Lisa Simpson",23
"Colonel",9
"Zorro",7
"Farmer",6
"Chief Wiggum",6
"Sandy",6
"Moe Szyslak",5
"Snake Jailbird",4
"B-52'S",3
"Jimmy Carter",3
"Storekeeper",3
"Lenny Leonard",3
"Ralph Wiggum",3
"Mindy",3
"Clerk",2
"Princess",2
"Agnes Skinner",2
"Carl Carlson",2
"G.I.",1
"Announcer",1
"Dead German Soldier",1
"Musketeer",1
"Man In The Iron Mask",1
"Scarlet Pimpernel",1
"King Arthur",1
"Rap Singer",1
"Seymour Skinner",1
"HOMERA",1
"Apu Nahasapeemapetilon",1
"Ned Flanders",1
"Recorded Voice",1
"Cletus Spuckler",1
"Farmer #2",1
"Customers",1
"Executive",1
"Cow",1
"Pilot",1
"J.P.",1
