name,count
"Homer Simpson",47
"Marge Simpson",39
"Pierce Brosnan",36
"Bart Simpson",22
"Lisa Simpson",22
"Gypsy",8
"Leprechaun",8
"Montymort",8
"Edna Krabappel-Flanders",6
"Milhouse Van Houten",5
"Patty Bouvier",4
"Seymour Skinner",4
"C. Montgomery Burns",3
"Slithers",3
"Baby Vendor",2
"Shrunken Head",2
"Carl Carlson",2
"Crowd",2
"Gil Robot",2
"Prince William",2
"Bart's Prince",2
"Waylon Smithers",1
"Fruit Vendor",1
"Cholera Woman",1
"Moe Szyslak",1
"Lenny Leonard",1
"Kodos",1
"Kang",1
"Minister",1
"Robot Worker #1",1
"Robot Worker #2",1
"Ultrahouse 3000",1
"Matthew Perry",1
"Dennis Miller",1
"Selma Bouvier",1
"Nelson Muntz",1
"Harry Potter",1
"PRINCE",1
"Ralph Wiggum",1
"KRUSTY FACE",1
"COMIC BOOK GUY FACE",1
"Audience",1
"FROG PRINCE",1
