name,count
"Homer Simpson",44
"Bart Simpson",30
"Lisa Simpson",26
"Marge Simpson",20
"Chief Wiggum",18
"Dennis Conroy",15
"Milhouse Van Houten",12
"Nelson Muntz",9
"Kent Brockman",7
"Seymour Skinner",7
"Lenny Leonard",6
"Kids",6
"Creepy English Boy #2",6
"Moe Szyslak",4
"Barney Gumble",4
"Grampa Simpson",4
"Carl Carlson",3
"Deep-voiced Announcer",3
"Constable",3
"Mayor Joe Quimby",3
"Adults",3
"WHINY TWENTYSOMETHING GUY",2
"Cashier",2
"Gary Chalmers",2
"Creepy English Girl #1",2
"Eddie",2
"Martin Prince",2
"Jasper Beardly",2
"Professor Jonathan Frink",2
"Krusty the Clown",2
"Ralph Wiggum",2
"Old People",2
"Old Jewish Man",2
"Female Voice",1
"Cyndi Lauper",1
"Lou",1
"SASSY TWENTYSOMETHING GAL",1
"Studio Audience",1
"Wacky Friend",1
"Higher Nasal Announcer",1
"Mrs. Muntz",1
"Craggy Farmer",1
"Creepy English Girl #2",1
"Townsfolk",1
"Otto Mann",1
"Pyro",1
"Sideshow Mel",1
"Patty Bouvier",1
"Dr. Julius Hibbert",1
"Kirk Van Houten",1
"Rev. Timothy Lovejoy",1
"Edna Krabappel-Flanders",1
"ROD/TODD",1
"Everyone",1
