name,count
"Homer Simpson",113
"Number 2",15
"Lisa Simpson",13
"Marge Simpson",12
"Bart Simpson",10
"C. Montgomery Burns",9
"Chief Wiggum",9
"Salesman",8
"Patrick McGoohan",8
"Lenny Leonard",6
"Carl Carlson",6
"Reporter #1",5
"Moe Szyslak",5
"Fake Homer",5
"Virtual Wiggum",4
"Ned Flanders",3
"Comic Book Guy",3
"Mayor Joe Quimby",3
"Waylon Smithers",3
"Committee Woman",3
"Citizen #1",3
"Lou",2
"Apu Nahasapeemapetilon",2
"Seymour Skinner",2
"Agnes Skinner",2
"Kent Brockman",2
"Krusty the Clown",2
"Rev. Timothy Lovejoy",2
"Todd Flanders",2
"CREDIT CARD SWIPER",1
"Reporter #2",1
"Head Terrorist",1
"Edna Krabappel-Flanders",1
"Voice",1
"Dr. Julius Hibbert",1
"Nelson Muntz",1
"Citizen #2",1
"Blind Man",1
"Female Scientist",1
