name,count
"C. Montgomery Burns",75
"Lisa Simpson",45
"Homer Simpson",21
"Waylon Smithers",14
"Marge Simpson",12
"Seymour Skinner",7
"Bart Simpson",5
"ADVISORS & SMITHERS",4
"Grampa Simpson",4
"Bret 'The Hitman' Hart",3
"Clerk",3
"Kent Brockman",3
"Stockbroker",2
"Hippie",2
"Real Estate Agent",2
"Barney Gumble",2
"Manager",2
"Activity Coordinator",2
"TV Announcer",1
"Blue-Haired Lawyer",1
"Ralph Wiggum",1
"Worker",1
"Lenny Leonard",1
"Krusty the Clown",1
"Chief Wiggum",1
"Nelson Muntz",1
"Moe Szyslak",1
"Female Resident",1
"Male Resident",1
"Several Residents",1
"Dr. Julius Hibbert",1
"Hospital Intercom",1
