name,count
"Homer Simpson",42
"Seymour Skinner",38
"Marge Simpson",30
"Edna Krabappel-Flanders",29
"Comic Book Guy",22
"Bart Simpson",14
"Nelson Muntz",6
"Lisa Simpson",5
"Chief Wiggum",5
"Selma Bouvier",4
"Carl Carlson",4
"Gary Chalmers",3
"Duffman",3
"Moe Szyslak",3
"Lenny Leonard",3
"Agnes Skinner",3
"Groundskeeper Willie",2
"Milhouse Van Houten",2
"Grampa Simpson",2
"Barney Gumble",2
"Otto Mann",2
"Rev. Timothy Lovejoy",2
"Skinner On Plaque",1
"Lindsay Naegle",1
"Patty Bouvier",1
"Lou",1
"CYBORG SPIDER MRS. SKINNER",1
"Wedding Guests",1
"Sideshow Mel",1
"Cookie Kwan",1
"White Rabbit",1
"Dewey Largo",1
"Choir",1
"Dr. Julius Hibbert",1
"Matt Groening",1
"PRINCIPAL SKINNER CT",1
"Convention Freak",1
