name,count
"Homer Simpson",42
"Lisa Simpson",15
"Marge Simpson",10
"CAMPAIGN ANNOUNCER",10
"Kent Brockman",9
"Krusty the Clown",9
"Jon Stewart",8
"Carl Carlson",7
"Ralph Wiggum",7
"Lenny Leonard",6
"Moe Szyslak",6
"Mayor Joe Quimby",4
"Bill Clinton",4
"Chief Wiggum",4
"Adriatica Vel Johnson",4
"Birch Barlow",4
"Bart Simpson",3
"Dan Rather",3
"Farmer",3
"Seymour Skinner",3
"Female Researcher",3
"Senator Whinergirl",3
"Farmer's Wife",2
"RECORDED SIDESHOW MEL VOICE",2
"Cheesy McMayor",2
"Nelson Muntz",2
"Campaign Worker #1",2
"Apu Nahasapeemapetilon",2
"Dennis Kucinich",2
"C. Montgomery Burns",2
"The Rich Texan",2
"Lou",2
"Crowd",2
"Dr. Julius Hibbert",1
"News Producer",1
"Candidates",1
"Ivy League-type",1
"Scruffy Blogger",1
"Fred Thompson",1
"Senator Vane",1
"GOV. HUNTINGCHURCH",1
"ALEPPO",1
"Ned Flanders",1
"Announcer",1
"Nash Castor",1
"Clarence Nitbaum",1
"Dracula",1
"Julio",1
