name,count
"Homer Simpson",39
"Marge Simpson",39
"Ned Flanders",30
"Rod Flanders",20
"Bart Simpson",16
"Lisa Simpson",14
"Todd Flanders",11
"Rev. Timothy Lovejoy",6
"Female Animal Caretaker",5
"Kent Brockman",5
"Randy Johnson",4
"Antonio Fargas",3
"Bob Hope",3
"Lenny Leonard",2
"Carl Carlson",2
"C. Montgomery Burns",2
"Bumblebee Man",2
"Nelson Muntz",2
"Maude Flanders",2
"God",2
"Waylon Smithers",1
"Susan Sarandon",1
"Hispanic Man",1
"Duck",1
"Springfielders",1
"Krusty the Clown",1
