name,count
"Marge Simpson",44
"Homer Simpson",42
"Rev. Timothy Lovejoy",18
"Parson",15
"Lisa Simpson",11
"Bart Simpson",8
"Helen Lovejoy",6
"Deep Mysterious Voice",6
"Selma Bouvier",6
"Florist",5
"Patty Bouvier",5
"Ned Flanders",4
"Sideshow Bob",4
"Kent Brockman",3
"Krusty the Clown",3
"Apu Nahasapeemapetilon",3
"Moe Szyslak",2
"Cletus Spuckler",2
"Jasper Beardly",2
"Bridal Saleslady",2
"Cookie Kwan",2
"Delivery Man",2
"Lenny Leonard",1
"Mailman",1
"Captain Horatio McCallister",1
"Coroner",1
"Security Guard",1
"Marty",1
"Santa Claus",1
"Tux Salesman",1
"Manjula Nahasapeemapetilon",1
"Videographer",1
"City Clerk",1
