name,count
"Lisa Simpson",46
"Homer Simpson",34
"Seymour Skinner",29
"Gary Chalmers",17
"Marge Simpson",16
"Jim Jarmusch",14
"Bart Simpson",13
"Head Board Member",8
"Nelson Muntz",6
"Carl Carlson",3
"Announcer",3
"John C. Reilly",3
"Ralph Wiggum",2
"Chief Wiggum",2
"Sideshow Mel",2
"Mr. Kinkaid",2
"Martin Prince",2
"Bouncer",2
"Male Audience Member",2
"Female Audience Member",2
"Comic Book Guy",2
"Agent",2
"Executive",2
"Man On Street #2",2
"Mrs. Muntz",2
"Audience",1
"Dewey Largo",1
"Jimbo Jones",1
"Film Loop",1
"2nd Film Loop",1
"Bride",1
"Male Audience Member #2",1
"Woody Allen",1
"People On Street",1
"Woman On Street",1
"Voice",1
"Male Filmgoer",1
"Man On Street",1
