name,count
"Bart Simpson",51
"Gina Vendetti",28
"Homer Simpson",24
"Chief Wiggum",18
"Warden",15
"Marge Simpson",13
"Lisa Simpson",5
"Lindsay Naegle",4
"Judge Harm",4
"Seymour Skinner",3
"Salesman",3
"Janitor",3
"Kent Brockman",3
"Cletus Spuckler",3
"Saleswoman",2
"Milhouse Van Houten",2
"C. Montgomery Burns",2
"Mayor Joe Quimby",2
"Moe Szyslak",2
"Itchy",2
"Eddie",2
"Snake Jailbird",2
"Lou",2
"Greeter",1
"Store Employee",1
"Edna Krabappel-Flanders",1
"Waylon Smithers",1
"Woman",1
"Sideshow Mel",1
"Groundskeeper Willie",1
"Ralph Wiggum",1
"Instructor",1
"Krusty the Clown",1
"Scratchy",1
"Juvie #1",1
"Bully",1
"Guard",1
"Juvies",1
"Boy Juvie",1
"Juvie #2",1
"Juvie Girl",1
"Alien",1
"Female Alien",1
"Captain Horatio McCallister",1
"Blacksmith",1
