name,count
"Homer Simpson",55
"Marge Simpson",33
"Bart Simpson",16
"Comic Book Guy",11
"Husband #2",11
"Milo",10
"Lisa Simpson",10
"Plastic Surgeon",8
"Alan Moore",7
"Husband #1",6
"Milhouse Van Houten",5
"Kearney Zzyzwicz",5
"Art Spiegelman",5
"Trainer",4
"Opal",4
"Korean Singer",3
"Tintin",3
"DOLPH",3
"Dan Clowes",3
"Businesswoman",3
"Nelson Muntz",2
"Krusty the Clown",2
"Mayor Joe Quimby",2
"Crowd",2
"Martin Prince",1
"Kids",1
"CUTE GIRL",1
"Sideshow Mel",1
"Patty Bouvier",1
"BERNICE",1
"Agnes Skinner",1
"Health Inspector",1
"Vietnamese Woman",1
"Husband #3",1
"2nd Business Woman",1
"Selma Bouvier",1
"Jack Black",1
