name,count
"Shady",18
"The Vamp",17
"Sid",15
"Nancy",14
"Homer Simpson",12
"Bonnie",10
"Clyde",9
"Ned Flanders",8
"Lisa Puppy",7
"Marge Simpson",6
"Sheriff Wiggum",6
"Milhouse Van Houten",6
"Newsreel Narrator",5
"Moe Dog",5
"Luigi",5
"Lisa Simpson",4
"Bart Simpson",4
"DOGCATCHER WILLIE",4
"Johnny Rotten",4
"Actor",3
"Siamese Cats",3
"Otto Mann",3
"JOHNNY",3
"Tunnel Of Love Carny",2
"Bank Employee",2
"Actress",2
"Franklin Roosevelt",2
"Bart Puppy",2
"Wacky Dog",2
"Cletus Spuckler",1
"Grampa Simpson",1
"Clyde's Thoughts",1
"Japanese Ambassador",1
"Mexican Mouse",1
"Snooty Male Flea",1
"Lady Bitington",1
"Barflies",1
"Upper-class Fleas",1
"Dog Catcher Willie",1
"Male Punk Rock Fan",1
"Constable Wiggum",1
"Martin Prince",1
"Steve",1
"Paul Cook",1
"Texan Announcer",1
"The Rich Texan",1
"Punk #1",1
"Punk #2",1
"Comic Book Guy",1
