name,count
"Homer Simpson",59
"Krusty the Clown",43
"Don Vitorio",14
"Fat Tony",13
"Accountant",9
"Bart Simpson",7
"Lisa Simpson",5
"Legs",5
"Luigi",5
"Marge Simpson",4
"Dick Cavett",4
"Ned Flanders",4
"Lenny Leonard",3
"Manager",3
"Chief Wiggum",3
"Louie",3
"Salesman",3
"Secretary",2
"Johnny Unitas",2
"Kid In Crowd",2
"Milhouse Van Houten",2
"Plastic Surgeon",2
"Angelique",1
"Transport Driver",1
"Georgian",1
"Texan",1
"2nd Texan",1
"Russian",1
"New Englander",1
"Student",1
"Krusty Burglar",1
"Ralph Wiggum",1
"Kirk Van Houten",1
"Carl Carlson",1
"Announcer",1
"Apu Nahasapeemapetilon",1
"Gangster",1
"Gangsters",1
