name,count
"Homer Simpson",58
"Ned Flanders",50
"Marge Simpson",15
"Bart Simpson",14
"Clay",14
"Lisa Simpson",8
"Female Radio Host",7
"Katja",6
"Milhouse Van Houten",5
"Supervisor",4
"Todd Flanders",3
"Rod Flanders",3
"Nelson Muntz",3
"Humbleton Man",3
"Vicki",2
"Moe Szyslak",2
"Humbleton Woman",2
"Jason Bateman",2
"Host",2
"Public Radio Announcer",1
"Stefan Whitmore",1
"Bohemian-looking Man",1
"Soldier #1",1
"Soldier #2",1
"Goat",1
"Apu Nahasapeemapetilon",1
"Sideshow Mel",1
"Dr. Julius Hibbert",1
"Humbleton Passersby",1
"Announcer",1
