name,count
"Homer Simpson",46
"Marge Simpson",43
"C. Montgomery Burns",31
"Waylon Smithers",26
"Bart Simpson",17
"Edna Krabappel-Flanders",12
"Grampa Simpson",11
"MCCLURE",9
"Girls",6
"Lisa Simpson",6
"Tom Jones",5
"Lionel Hutz",5
"Marley",4
"Krusty the Clown",4
"Animal Handler",4
"Contractor",3
"Maitre D'",3
"Groundskeeper Willie",3
"Ned Flanders",2
"Carl Carlson",2
"Lenny Leonard",2
"Nelson Muntz",1
"Kent Brockman",1
"Woman",1
"Headless Brakeman",1
"Man",1
"Man #2",1
"Donut Man",1
"Chief Wiggum",1
"Homer",1
