name,count
"Homer Simpson",65
"Lisa Simpson",36
"Kang",24
"Kodos",17
"Bart Simpson",16
"Marge Simpson",14
"INTELLECTUAL ALIEN",12
"Alien Woman",10
"ALIEN MAN",5
"Queen Elizabeth II",4
"Roofi",3
"Announcer",3
"Alien",3
"YOUNG FEMALE CREATURE",3
"ALIEN ANNOUNCER #1",3
"KLAUNAX",3
"ITALIAN FATHER",2
"SPACE BROCCOLI",2
"Grampa Simpson",2
"Attendant",1
"WISE ELDERLY ALIEN",1
"PIRATES",1
"MANIC MOUSE",1
"COOL ZONE RECORDING",1
"FLYING SQUIRREL",1
"ALIEN ATTORNEY",1
"BAGPIPER",1
"ALIEN MOM",1
"SWEET MALE VOICES",1
"GENTLE VOICE",1
"HOMER)",1
