name,count
"Lisa Simpson",48
"Bart Simpson",41
"Homer Simpson",24
"Marge Simpson",21
"Martin Prince",16
"Nelson Muntz",16
"Zack",12
"Chief Wiggum",8
"Betsy",5
"Lou",4
"Announcer",2
"Happy Little Elves",2
"Kent Brockman",2
"Female Prisoner",2
"Seymour Skinner",2
"DOLPH",2
"Marge's Thoughts",2
"HOTDOG VENDOR",1
"Pepper Vendor",1
"Moe Szyslak",1
"Sad-looking Woman",1
"Prisoner Lisa",1
"Edna Krabappel-Flanders",1
"Jimbo Jones",1
"Cameraman",1
"Groundskeeper Willie",1
"Dr. Julius Hibbert",1
"Waitress",1
