name,count
"Homer Simpson",43
"Moe Szyslak",35
"Apu Nahasapeemapetilon",33
"Rev. Timothy Lovejoy",19
"Manjula Nahasapeemapetilon",16
"Marge Simpson",15
"Helen Lovejoy",7
"Bart Simpson",7
"Krusty the Clown",5
"Selma Bouvier",5
"Lisa Simpson",4
"Patty Bouvier",4
"Carny",4
"Parson",4
"Otto Mann",3
"Sailor",2
"Ned Flanders",2
"Agnes Skinner",1
"Lullaby Singer",1
"Announcer",1
"Squeaky-Voiced Teen",1
"Don Pardo",1
"Boxer",1
"Ralph Wiggum",1
"Black Bishop",1
"Jacqueline Bouvier",1
"Kirk Van Houten",1
"Milhouse Van Houten",1
