name,count
"Bart Simpson",51
"Homer Simpson",31
"Lisa Simpson",24
"Darcy",20
"Marge Simpson",12
"Seymour Skinner",6
"Mayor Joe Quimby",5
"John Squawking Bear",5
"PRETTY BLONDE GIRL",3
"Teen Boy",3
"Darcy's Dad",3
"Nelson Muntz",2
"Cletus Spuckler",2
"Waylon Smithers",2
"Groundskeeper Willie",2
"Krusty the Clown",2
"Hippie Hulk",2
"Teen Girl",2
"Emcee",2
"Darcy's Mom",2
"Minister",2
"Grampa Simpson",1
"Lisa's Reflection",1
"DOLPH",1
"Gary Chalmers",1
"Cletus' Son",1
"Brandine Del Roy",1
"C. Montgomery Burns",1
"Lenny Leonard",1
"Carl Carlson",1
"Sideshow Mel",1
"Moe Szyslak",1
"Crowd",1
"NATIVE AMERICAN REPORTER",1
"Female Clerk",1
"Man",1
"Audience Members",1
"Odd-looking Man",1
"Bart's Thoughts",1
"Lisa's Thoughts",1
