name,count
"Homer Simpson",53
"Marge Simpson",39
"Lisa Simpson",34
"Bart Simpson",14
"Seymour Skinner",9
"Chief Wiggum",9
"Caitlin",8
"Alaska Nebraska",8
"City Inspector",7
"Geoff",7
"Katelyn",7
"Donald",6
"Teacher",5
"Science Water Promoter",4
"Cookie Kwan",4
"City Clerk",4
"Gary Chalmers",4
"Kate Lynn",4
"Milhouse Van Houten",3
"Edna Krabappel-Flanders",2
"Ralph Wiggum",2
"Johnny Tightlips",2
"Louie",2
"Technician",2
"Boy Resembling Ralph",2
"Sailor",1
"JANEY",1
"Miss Hoover",1
"Homer's Thoughts",1
"Krusty the Clown",1
"Dr. Bettelheim",1
"Lisa's Thoughts",1
"Girl In Background",1
"Kids",1
"Girl In Riding Boots",1
"Boy",1
"British Groundskeeper",1
"Girls",1
"Supervisor",1
"Teenage Stagehand",1
"CAITLYN",1
