name,count
"Homer Simpson",37
"Troy McClure",30
"Marge Simpson",20
"C. Montgomery Burns",20
"Bart Simpson",18
"Lisa Simpson",12
"Waylon Smithers",9
"Announcer",5
"Krusty the Clown",5
"Bont",4
"Network Executive #1",3
"Supervillain",3
"Mona Simpson",3
"Richard Simmons Robot",3
"BUZZ",2
"Lionel Hutz",2
"Postal Worker",1
"Race",1
"Ant #1",1
"Ant #2",1
"Ant #3",1
"Ant #4",1
"Matt Groening",1
"Network Executive #2",1
"Devil",1
"Lizzie Borden",1
"Apu Nahasapeemapetilon",1
"Indian Woman",1
"Bare-chested Man",1
